date,confirmedcasesindian,confirmedcasesforeign,discharged,deaths,totalConfirmed
2020-12-15,800023,6,778081,11909,800029
2020-12-16,802336,6,780531,11931,802342
2020-12-17,803510,6,781745,11942,803516
2020-12-18,803510,6,781745,11942,803516
2020-12-19,804644,6,782915,11954,804650
2020-12-20,805771,6,784117,11968,805777
2020-12-21,807956,6,786472,11995,807962
2020-12-22,807956,6,786472,11995,807962
2020-12-23,809008,6,787611,12012,809014
2020-12-24,810074,6,788742,12024,810080
2020-12-25,811109,6,789862,12036,811115
2020-12-26,812136,6,790965,12048,812142
2020-12-27,813155,6,792063,12059,813161
2020-12-28,814164,6,793154,12069,814170
2020-12-29,815169,6,794228,12080,815175
2020-12-30,816126,6,795293,12092,816132
2020-12-31,817071,6,796353,12109,817077
2021-01-01,818008,6,797391,12122,818014
2021-01-02,818929,6,798420,12135,818935
2021-01-03,819839,6,799427,12146,819845
2021-01-04,820706,6,800429,12156,820712
2021-01-05,821544,6,801414,12166,821550
2021-01-06,822364,6,802385,12177,822370
2021-01-07,823980,6,804239,12200,823986
2021-01-08,823980,6,804239,12200,823986
2021-01-09,824770,6,805136,12208,824776
2021-01-10,825531,6,806018,12215,825537
2021-01-11,826937,6,807744,12228,826943
2021-01-12,826937,6,807744,12228,826943
2021-01-13,827608,6,808571,12236,827614
2021-01-14,828281,6,809392,12242,828287
2021-01-15,828946,6,810218,12246,828952
2021-01-16,830177,6,811798,12257,830183
2021-01-17,830177,6,811798,12257,830183
2021-01-18,830766,6,812568,12264,830772
2021-01-19,831317,6,813326,12272,831323
2021-01-20,831860,6,814098,12281,831866
2021-01-21,833005,6,815516,12299,833011
2021-01-22,833579,6,816205,12307,833585
2021-01-23,833579,6,816205,12307,833585
2021-01-24,834165,6,816878,12309,834171
2021-01-25,834734,6,817520,12316,834740
2021-01-26,835274,6,818147,12320,835280
2021-01-27,835797,6,818742,12325,835803
2021-01-28,836309,6,819306,12333,836315
2021-01-29,836812,6,819850,12339,836818
2021-01-30,837321,6,820381,12345,837327
2021-01-31,837826,6,820907,12350,837832
2021-02-01,838334,6,821430,12356,838340
2021-02-02,838836,6,821947,12363,838842
2021-02-03,839346,6,822468,12367,839352
2021-02-04,839860,6,823001,12371,839866
2021-02-05,840354,6,823518,12375,840360
2021-02-06,840843,6,824024,12379,840849
2021-02-07,841320,6,824527,12382,841326
2021-02-08,842255,6,825520,12387,842261
2021-02-09,842255,6,825520,12387,842261
2021-02-10,842724,6,826011,12391,842730
2021-02-11,843203,6,826504,12396,843209
2021-02-12,844167,6,827480,12408,844173
2021-02-13,844167,6,827480,12408,844173
2021-02-14,844644,6,827962,12413,844650
2021-02-15,845569,6,828918,12425,845575
2021-02-16,846020,6,829388,12432,846026
2021-02-17,846020,6,829388,12432,846026
2021-02-18,846931,6,830320,12444,846937
2021-02-19,846931,6,830320,12444,846937
2021-02-20,847379,6,830787,12451,847385
2021-02-21,848269,6,831706,12460,848275
2021-02-22,848269,6,831706,12460,848275
2021-02-23,848718,6,832167,12466,848724
2021-02-24,849160,6,832620,12472,849166
2021-02-25,849623,6,833089,12478,849629
2021-02-26,850090,6,833560,12483,850096
2021-02-27,850571,6,834043,12488,850577
2021-02-28,851536,6,835024,12496,851542
2021-03-01,852010,6,835506,12501,852016
2021-03-02,852010,6,835506,12501,852016
2021-03-03,852472,6,835979,12502,852478
2021-03-04,852961,6,836473,12504,852967
2021-03-05,853443,6,836963,12508,853449
2021-03-06,853986,6,837525,12513,853992
2021-03-07,854548,6,838085,12517,854554
2021-03-08,855671,6,839138,12521,855677
2021-03-09,855671,6,839138,12521,855677
2021-03-10,856240,6,839648,12525,856246
2021-03-11,856911,6,840180,12530,856917
2021-03-12,857596,6,840723,12535,857602
2021-03-13,858266,6,841250,12539,858272
2021-03-14,858961,6,841762,12543,858967
2021-03-15,859720,6,842309,12547,859726
2021-03-16,860556,6,842862,12551,860562
2021-03-17,861423,6,843423,12556,861429
2021-03-18,862368,6,843999,12564,862374
2021-03-19,863357,6,844568,12573,863363
2021-03-20,864444,6,845178,12582,864450
2021-03-21,865687,6,845812,12590,865693
2021-03-22,866976,6,846480,12599,866982
2021-03-23,868361,6,847139,12609,868367
2021-03-24,869798,6,848041,12618,869804
2021-03-25,871434,6,849064,12630,871440
2021-03-26,873213,6,850091,12641,873219
2021-03-27,875184,6,851222,12650,875190
